step,grad_norm,step_time
1098,0.265032,0.106222
1099,0.277005,0.105724
1100,0.278713,0.105917
1101,0.272273,0.108467
1102,0.273929,0.106401
1103,0.272277,0.106138
1104,0.258596,0.106426
1105,0.271897,0.106557
1106,0.289450,0.106707
1107,0.266078,0.106355
1108,0.279198,0.105817
1109,0.277046,0.106017
1110,0.271525,0.106037
1111,0.275992,0.105798
1112,0.277173,0.110112
1113,0.267617,0.106191
1114,0.278751,0.106787
1115,0.266532,0.107187
1116,0.265967,0.106850
1117,0.252903,0.106861
1118,0.269495,0.109081
1119,0.292799,0.105618
1120,0.263916,0.106054
1121,0.286527,0.105631
1122,0.272893,0.106790
1123,0.270625,0.106690
1124,0.283582,0.108996
1125,0.263928,0.106730
1126,0.261443,0.107017
1127,0.271486,0.106255
1128,0.256578,0.106374
1129,0.279892,0.105627
1130,0.293040,0.106561
1131,0.274365,0.105758
1132,0.273128,0.106813
1133,0.263517,0.106945
1134,0.297967,0.106926
1135,0.255648,0.106391
1136,0.275060,0.105551
1137,0.268429,0.106250
1138,0.272955,0.106322
1139,0.265928,0.106309
1140,0.267314,0.106313
1141,0.252086,0.108568
1142,0.258664,0.106626
1143,0.271193,0.107495
1144,0.284114,0.106149
1145,0.263658,0.105489
1146,0.273839,0.105167
1147,0.283529,0.105507
1148,0.257578,0.105951
